2020-03-06,Arizona,04,3,0,2,0,1,0,0,9,0
2020-03-07,Arizona,04,5,0,2,0,2,0,1,6,0
2020-03-08,Arizona,04,5,0,1,0,3,0,0,2,0
2020-03-09,Arizona,04,6,0,1,0,2,0,0,1,1
2020-03-10,Arizona,04,6,0,2,0,2,0,0,23,0
2020-03-11,Arizona,04,9,0,2,0,2,0,0,6,0
2020-03-12,Arizona,04,9,0,4,0,2,0,0,3,0
2020-03-13,Arizona,04,9,0,3,0,3,0,0,11,0
2020-03-14,Arizona,04,12,0,6,0,0,0,0,8,0
2020-03-15,Arizona,04,13,0,5,0,4,0,0,7,0
2020-03-16,Arizona,04,18,0,3,0,5,0,6,13,0
2020-03-17,Arizona,04,20,0,4,0,19,0,4,29,0
2020-03-18,Arizona,04,28,0,5,0,16,2,3,52,0
2020-03-19,Arizona,04,47,0,7,0,30,0,3,38,0
2020-03-20,Arizona,04,70,1,16,0,21,0,0,51,0
2020-03-21,Arizona,04,104,1,14,0,8,1,2,39,0
2020-03-22,Arizona,04,153,2,12,0,7,1,3,44,0
2020-03-23,Arizona,04,234,2,17,0,14,11,0,63,1
2020-03-24,Arizona,04,326,6,10,0,6,27,1,73,0
2020-03-25,Arizona,04,402,6,10,0,12,51,1,101,0
2020-03-26,Arizona,04,508,8,12,0,5,37,2,100,0
2020-03-27,Arizona,04,665,15,9,0,15,27,1,70,0
2020-03-28,Arizona,04,773,15,10,0,7,15,0,106,1
2020-03-29,Arizona,04,930,18,10,0,9,9,1,111,0
2020-03-30,Arizona,04,1169,20,6,0,3,53,1,234,0
2020-03-31,Arizona,04,1298,24,5,0,5,29,0,244,0
2020-04-01,Arizona,04,1413,29,13,0,8,31,0,318,1
2020-04-02,Arizona,04,1600,35,10,0,7,23,1,307,0
2020-04-03,Arizona,04,1769,41,7,0,16,43,0,458,0
2020-04-04,Arizona,04,2019,53,11,0,20,71,0,584,2
2020-04-05,Arizona,04,2269,64,12,0,9,72,0,758,0
2020-04-06,Arizona,04,2466,67,5,0,9,43,1,498,2
2020-04-07,Arizona,04,2577,77,7,0,21,26,1,429,0
2020-04-08,Arizona,04,2726,80,4,0,12,48,0,438,0
2020-04-09,Arizona,04,3018,89,4,0,25,77,0,337,1
2020-04-10,Arizona,04,3112,97,8,0,23,76,0,343,2
2020-04-11,Arizona,04,3393,112,5,0,34,103,1,371,0
2020-04-12,Arizona,04,3539,117,4,0,38,164,0,288,1
2020-04-13,Arizona,04,3702,122,6,0,40,129,0,271,2
2020-04-14,Arizona,04,3806,131,3,0,27,212,1,290,1
2020-04-15,Arizona,04,3962,142,7,0,21,181,0,267,1
2020-04-16,Arizona,04,4234,152,6,0,30,227,0,346,1
2020-04-17,Arizona,04,4507,174,11,0,41,551,7,346,2
2020-04-18,Arizona,04,4719,181,13,0,16,416,7,301,0
2020-04-19,Arizona,04,4929,188,15,0,48,447,0,273,1
2020-04-20,Arizona,04,5064,191,15,0,34,438,1,292,3
2020-04-21,Arizona,04,5251,213,20,0,20,474,2,391,3
2020-04-22,Arizona,04,5459,236,15,0,7,587,1,365,3
2020-04-23,Arizona,04,5769,257,20,0,25,397,4,387,0
2020-04-24,Arizona,04,6045,268,40,0,17,510,3,505,1
2020-04-25,Arizona,04,6280,275,21,0,24,494,0,472,0
2020-04-26,Arizona,04,6526,277,16,0,14,365,2,312,1
2020-04-27,Arizona,04,6716,277,28,0,18,456,1,285,1
2020-04-28,Arizona,04,6948,297,30,0,23,687,4,308,4
2020-04-29,Arizona,04,7202,308,35,0,24,607,9,652,3
2020-04-30,Arizona,04,7648,320,33,0,29,347,4,833,9
2020-05-01,Arizona,04,7962,330,67,2,53,303,0,454,4
2020-05-02,Arizona,04,8364,353,70,0,63,413,9,430,1
2020-05-03,Arizona,04,8640,362,72,0,42,674,5,458,0
2020-05-04,Arizona,04,8919,362,86,0,40,624,1,565,3
2020-05-05,Arizona,04,9305,395,76,0,36,549,3,732,8
2020-05-06,Arizona,04,9707,426,115,0,31,374,5,894,10
2020-05-07,Arizona,04,9945,450,112,1,31,520,2,790,3
2020-05-08,Arizona,04,10526,517,124,0,34,341,1,766,3
2020-05-09,Arizona,04,10960,532,105,1,22,183,4,965,11
2020-05-10,Arizona,04,11119,536,119,0,25,293,2,992,9
2020-05-11,Arizona,04,11380,542,106,0,42,235,5,782,9
2020-05-12,Arizona,04,11736,562,115,2,32,312,4,1035,9
2020-05-13,Arizona,04,12176,594,168,2,35,514,6,901,9
2020-05-14,Arizona,04,12674,624,150,3,48,534,16,958,4
2020-05-15,Arizona,04,13169,651,147,1,58,381,13,1102,13
2020-05-16,Arizona,04,13631,679,210,4,44,328,12,1207,6
2020-05-17,Arizona,04,13937,680,138,0,58,336,14,989,3
2020-05-18,Arizona,04,14170,686,196,1,53,407,10,953,6
2020-05-19,Arizona,04,14566,704,240,0,70,437,8,1043,7
2020-05-20,Arizona,04,14897,747,173,0,25,263,15,957,9
2020-05-21,Arizona,04,15315,763,179,2,43,285,10,1652,39
2020-05-22,Arizona,04,15608,775,232,1,42,407,7,1936,18
2020-05-23,Arizona,04,16040,799,278,5,46,522,9,1748,18
2020-05-24,Arizona,04,16339,800,251,7,29,340,4,2160,7
2020-05-25,Arizona,04,16561,806,238,2,36,382,4,2506,19
2020-05-26,Arizona,04,16783,807,279,0,37,291,18,2177,18
2020-05-27,Arizona,04,17262,831,376,5,52,331,4,2248,22
2020-05-28,Arizona,04,17763,857,344,5,51,248,5,2128,11
2020-05-29,Arizona,04,18465,885,280,2,29,187,12,1935,14
2020-05-30,Arizona,04,19255,903,273,1,29,119,14,958,22
2020-05-31,Arizona,04,19936,906,142,0,18,87,4,686,7
2020-06-01,Arizona,04,20123,918,84,1,14,60,8,596,5
2020-06-02,Arizona,04,21250,943,131,1,20,56,9,555,3
2020-06-03,Arizona,04,22245,983,95,1,14,45,14,460,0
2020-06-04,Arizona,04,22818,1000,78,1,6,51,10,490,1
2020-06-05,Arizona,04,24369,1016,94,1,13,82,1,535,2
2020-06-06,Arizona,04,25517,1046,131,3,12,93,10,563,1
2020-06-07,Arizona,04,26924,1048,133,1,20,93,5,654,0
2020-06-08,Arizona,04,27761,1052,125,0,16,50,5,606,4
2020-06-09,Arizona,04,28396,1074,120,0,24,37,4,687,3
2020-06-10,Arizona,04,29981,1100,173,1,13,51,7,711,0
2020-06-11,Arizona,04,31525,1130,146,2,19,50,13,714,8
2020-06-12,Arizona,04,33167,1157,126,1,15,72,6,924,14
2020-06-13,Arizona,04,34773,1190,140,6,14,68,6,1311,23
2020-06-14,Arizona,04,35953,1194,102,8,22,33,3,1350,68
2020-06-15,Arizona,04,37005,1204,108,1,15,29,2,1588,83
2020-06-16,Arizona,04,39298,1228,186,2,14,35,4,2095,74
2020-06-17,Arizona,04,41159,1252,141,4,13,14,10,2071,124
2020-06-18,Arizona,04,43731,1287,209,5,12,18,3,3394,180
2020-06-19,Arizona,04,46914,1322,359,6,32,28,5,3238,206
2020-06-20,Arizona,04,50198,1347,380,12,34,10,6,3680,341
2020-06-21,Arizona,04,52666,1350,307,21,38,8,3,3286,168
2020-06-22,Arizona,04,54767,1354,199,9,11,12,3,1670,92
2020-06-23,Arizona,04,58397,1398,255,12,17,6,3,2524,213
2020-06-24,Arizona,04,60207,1467,270,9,33,14,8,2604,611
2020-06-25,Arizona,04,63297,1495,427,13,82,5,9,3259,5121
2020-06-26,Arizona,04,66676,1537,510,11,75,17,5,4409,6096
2020-06-27,Arizona,04,70152,1581,757,19,104,14,10,7044,4909
2020-06-28,Arizona,04,73961,1594,580,28,81,13,4,7225,3729
2020-06-29,Arizona,04,74602,1598,378,33,59,12,5,6018,2515
2020-06-30,Arizona,04,79399,1645,574,48,86,14,12,6741,2360
2020-07-01,Arizona,04,84152,1726,694,199,88,11,11,6867,2276
2020-07-02,Arizona,04,87495,1766,609,78,68,31,19,6812,3837
2020-07-03,Arizona,04,91894,1802,699,112,126,74,9,6307,7227
2020-07-04,Arizona,04,94616,1821,672,85,92,58,9,6675,6624
2020-07-05,Arizona,04,98126,1829,520,153,36,34,4,5301,4598
2020-07-06,Arizona,04,101542,1832,397,88,18,21,2,4757,2474
2020-07-07,Arizona,04,105159,1933,502,52,33,27,9,6375,3198
2020-07-08,Arizona,04,108710,1973,683,33,41,26,29,6040,3671
2020-07-09,Arizona,04,112783,2047,873,27,74,39,241,6474,2809
2020-07-10,Arizona,04,116947,2093,767,27,84,23,237,5778,3601
2020-07-11,Arizona,04,119991,2158,793,31,122,40,186,7601,3235
2020-07-12,Arizona,04,122479,2239,720,17,78,13,102,6221,3077
2020-07-13,Arizona,04,123917,2250,620,20,47,19,107,6443,2526
